"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","HCI99_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","hypometabolic convergence index for normal controls, stable MCI, MCI converter and ADs","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","(1) Analyses were performed on ALL available ADNI1 and ADNI-GO subjects and ALL available time point","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","HCI_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","hypometabolic convergence index for ADNI1/ADNI2/ADNIGO subjects","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","(1) Analyses were performed on ALL available ADNI subjects and ALL available time points FDG-PET sca","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","NL1HIPP_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","difference of globally normalized CMRgl from Baseline to 12 months and 12 months to 24 months from H","-4","-4","-4","-4","-4","-4","-4","-4","Normalized Counts","","(1) For SPM voxel-wise analysis of  58 AD patients: Hippocampal CMRgl shows no significant decline f","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","NL1PTEMP_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","difference of globally normalized CMRgl from Baseline to 12 months and 12 months to 24 months from t","-4","-4","-4","-4","-4","-4","-4","-4","Normalized Counts","","(1) Similar as nl1Hipp, but for analysis of 58 AD patient in two other regions: parietotemporal and ","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","NL1PSTCG_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","difference of globally normalized CMRgl from Baseline to 12 months and 12 months to 24 months from t","-4","-4","-4","-4","-4","-4","-4","-4","Normalized Counts","","same as nl1ptemp","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","NL2PSTCG_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","difference of globally normalized CMRgl from Baseline to 12 months and 12 months to 24 months from P","-4","-4","-4","-4","-4","-4","-4","-4","Normalized Counts","","(1) The globally corrected CMRglu difference in the first year and the second year were measured for","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","NL2PARI_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","difference of globally normalized CMRgl from 12 months to 24 months from the inferior parietal regio","-4","-4","-4","-4","-4","-4","-4","-4","Normalized Counts","","(1) The globally corrected CMRglu difference in the second year was measured for the 129 MCI patient","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","NL3FRONT_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","difference of globally normalized CMRgl from Baseline to 12 months and 12 months to 24 months from s","-4","-4","-4","-4","-4","-4","-4","-4","Normalized Counts","","(1) The globally corrected CMRglu difference in the first year and the second year were measured for","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","DECLADFR_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","difference of globally normalized CMRgl from Baseline to 12 months from the superior frontal region ","-4","-4","-4","-4","-4","-4","-4","-4","Normalized Counts","","(1) Analyses were performed using baseline and 12 months FDG-PET scans from 74 AD subjects.? (2) For","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","DECLADTMP_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","CMRgl from Baseline from the inferior temporal region of 74 AD patients","-4","-4","-4","-4","-4","-4","-4","-4","Normalized Counts","","(1) Analyses were performed using baseline FDG-PET scans from 74 AD subjects.? (2) For this analysis","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","LONGHCI_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","Extension of HCI to longitudinal data","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","Data is derived from brain, both hemispheres, gray and white matter only, from FDG PET scans","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","BSLVBM_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","VBManalysis of structural MRI data","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","Data is derived from brain, both hemispheres, gray matter volume from T1 MRI.","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","ACI_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","amyloid convergence index for AV-45 subjects","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","(1) Analyses were performed on ALL available AV-45 scans for ADNI-GO subjects. (2) The AD group amyl","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","MCSUVR_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","mean cortical standard uptake value ratio","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","(1) Analyses were performed on ALL available AV-45 scans for ADNI-GO subjects. (2) Mean Cortical SUV","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FNMPREC_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","precuneus FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the FDG PET differences between Mild Cognitive Impairme","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FNAPREC_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","precuneus FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the FDG PET differences between Alzheimers Disease (AD)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FNAPC_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","posterior cingulate FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the FDG PET differences between Alzheimers Disease (AD)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FEAPREC_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","precuneus FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the FDG PET differences between Alzheimers Disease (AD)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FMAPREC_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","precuneus FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the FDG PET differences between Alzheimers Disease (AD)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FMAPC_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","posterior cingulate FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the FDG PET differences between Alzheimers Disease (AD)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVNEFRONT_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","frontal AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the AV-45 amyloid PET differences between early Mild Co","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVNMFRONT_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","frontal AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the AV-45 amyloid PET differences between Mild Cognitiv","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVNAFRONT_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","frontal AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the AV-45 amyloid PET differences between Alzheimers Di","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVEMTEMP_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","temporal AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the AV-45 amyloid PET differences between early Mild Co","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVEATEMP_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","temporal AV-45 measure ","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the AV-45 amyloid PET differences between early Mild Co","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVMAOCCIP_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","occipital AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM5, we examined the AV-45 amyloid PET differences between Mild Cognitiv","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FEAPC2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","posterior cingulate FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the FDG PET differences between early Mild Cognitive Im","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FEMPC2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","posterior cingulate FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the FDG PET differences between early Mild Cognitive Im","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FMAPREC2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","precuneus FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the FDG PET differences between Mild Cognitive Impairme","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FNAPARI2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","parietal FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the FDG PET differences between healthy control (NL) su","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FNEHC2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","hippocampal FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the FDG PET differences between early Mild Cognitive Im","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","FNMTEMP2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","temporal FDG measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the FDG PET differences between Mild Cognitive Impairme","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVEATEMP2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","temporal AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the AV-45 amyloid PET differences between early Mild Co","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVEMTEMP2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","temporal AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the AV-45 amyloid PET differences between early Mild Co","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVMAFRNT2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","frontal AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the AV-45 amyloid PET differences between Mild Cognitiv","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVNATEMP2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","temporal AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the AV-45 amyloid PET differences between healthy contr","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVNEFRNT2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","frontal AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the AV-45 amyloid PET differences between healthy contr","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","AVNMPREC2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","precuneus AV-45 measure","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","With a factorial design in SPM8, we examined the AV-45 amyloid PET differences between healthy contr","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","MMPLS_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","AVfdgPLS","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","using multi-modal partial least square (MMPLS) technique to anazlye data preprocessed by SPM8, we ex","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","ICA_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","AV_ICA","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","using multivariate technique  Independent Component (ICA) technique to anazlye data preprocessed by ","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","PCA2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","AV_SSM","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","using multivariate technique  scaled subprofile modeling (SSM) based on principal component analysis","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","PLSFDG01_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","PLS for FDG PET","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","Using informed partial least square (PLS) technique to analyze data preprocessed by SPM8; we examine","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","HCI001_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","Hypometabolic Convergence Index","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","As a global index hypometabolic convergence index (HCI) measures how strongly the pattern of FDG-PET","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","MCSUVRWM_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","Mean Cortical SUVR Corpus Callosum and Centrum Semiovale Combined","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","see note for mcSUVRwm2 below. The procedure is the same but for 332 subjects we uploaded before ","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","MCSUVRWM2_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","Mean Cortical SUVR Corpus Callosum and Centrum Semiovale Combined","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","(1) Analyses were performed on baseline and followup  florbetapir scans for 593 subjects, primarily ","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","HCI_2014_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","Hypometabolic Convergence Index","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","(1) Analyses were performed on ALL available ADNI subjects and ALL available time points FDG-PET sca","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","SROI_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","statistical region of interest (sROI) developed and validated for optimal longitudinal FDG-PET CMRgl","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","(1) Analyses were performed on ALL available ADNI subjects and ALL available time points FDG-PET sca","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","MCSUVRWM3_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","Mean Cortical SUVR with Corpus Callosum and Centrum Semiovale Combined as reference region","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","same as mcSUVRwm2 from BAIPETNMRC_07_08_2015, but with some minor pre-processing differences: scan a","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"","MCSUVRCERE_BAIPETNMRC_09_12_16","BAIPETNMRC","Banner Alzheimer's Institute PET NMRC Summaries","-4","Mean Cortical SUVR with Cerebellum as reference region","-4","-4","-4","-4","-4","-4","-4","-4","unitless","","In addition to the SUVR computation using the cerebral white matter reference region, we also did th","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-09-13 15:07:47.0"
"ID","FLDNAME_UCBERKELEYAV45_10_17_16","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","RID_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Participant roster ID","-4","-4","T","10","","-4","-4","-4","","-4","The 4 digit roster ID (RID) should be used to merge data","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","VISCODE_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Visit code","-4","-4","T","3","","-4","-4","-4","","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","VISCODE2_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Translated visit code","-4","-4","T","3","","-4","-4","-4","","-4","Months from baseline rounded to nearest 6 months","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","EXAMDATE_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Date of AV45 scan","-4","-4","D","7","","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","CEREBELLUMGREYMATTER_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Reference region - florbetapir mean of cerebellar grey matter.  Regions defined by Freesurfer; see J","-4","-4","N","","4","-4","-4","-4","av45 uptake - reference region","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","WHOLECEREBELLUM_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Reference region - florbetapir mean of whole cerebellum.  Regions defined by Freesurfer; see Jagust ","-4","-4","N","","4","-4","-4","-4","av45 uptake - reference region","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","ERODED_SUBCORTICALWM_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Reference region - florbetapir mean of eroded subcortical white matter.  Regions defined by Freesurf","-4","-4","N","","4","-4","-4","-4","av45 uptake - reference region","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","COMPOSITE_REF_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Reference region - florbetapir mean of composite ref region (avg of whole cerebellum, pons/brainstem","-4","-4","N","","4","-4","-4","-4","av45 uptake - reference region","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","FRONTAL_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Weighted florbetapir mean in frontal regions.  Regions defined by Freesurfer; see Jagust lab PDF on ","-4","-4","N","","4","-4","-4","-4","av45 uptake in cortical grey matter","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","CINGULATE_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Weighted florbetapir mean in anterior/posterior cingulate regions.  Regions defined by Freesurfer; s","-4","-4","N","","4","-4","-4","-4","av45 uptake in cortical grey matter","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","PARIETAL_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Weighted florbetapir mean in lateral parietal regions.  Regions defined by Freesurfer; see Jagust la","-4","-4","N","","4","-4","-4","-4","av45 uptake in cortical grey matter","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","TEMPORAL_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Weighted florbetapir mean in lateral temporal regions.  Regions defined by Freesurfer; see Jagust la","-4","-4","N","","4","-4","-4","-4","av45 uptake in cortical grey matter","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","SUMMARYSUVR_WHOLECEREBNORM_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Summary florbetapir cortical SUVR normalized by whole cerebellum.  See Jagust lab PDF on LONI for de","-4","-4","N","","4","-4","-4","-4","av45 ratio (cortical grey matter/whole cerebellum)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","SUMMARYSUVR_WHOLECEREBNORM_1.11CUTOFF_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Amyloid positivity determined by applying a cutoff value of 1.11 to the summary florbetapir cortical","-4","-4","N","","0","-4","-4","-4","binary","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","SUMMARYSUVR_COMPOSITE_REFNORM_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Summary florbetapir cortical SUVR normalized by composite ref region.  See Jagust lab PDF on LONI fo","-4","-4","N","","4","-4","-4","-4","av45 ratio (cortical grey matter/composite ref region)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","SUMMARYSUVR_COMPOSITE_REFNORM_0.79CUTOFF_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Amyloid positivity determined by applying a cutoff value of 0.79 to the summary florbetapir cortical","-4","-4","N","","0","-4","-4","-4","binary","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
"","BRAINSTEM_UCBERKELEYAV45_10_17_16","UCBERKELEYAV45","UC Berkeley - AV45 analysis","-4","Reference region - florbetapir mean of brainstem.  Regions defined by Freesurfer; see Jagust lab PDF","-4","-4","N","","4","-4","-4","-4","av45 uptake - reference region","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-06-21 10:47:24.0"
